id,status,order_id,product,quantity,status
O_8919,pending,1452,Product_16,1,pending
O_8920,delivered,1918,Product_3,2,delivered
O_8921,pending,8869,Product_16,8,pending
O_8922,pending,8149,Product_7,5,pending
O_8923,delivered,3836,Product_9,3,delivered
O_8924,pending,1948,Product_3,7,pending
O_8925,shipped,6708,Product_8,1,shipped
O_8926,pending,5036,Product_15,9,pending
O_8927,delivered,6253,Product_8,2,delivered
O_8928,pending,2957,Product_6,8,pending
O_8929,delivered,1327,Product_17,5,delivered
O_8930,shipped,9666,Product_18,8,shipped
O_8931,shipped,8507,Product_8,2,shipped
O_8932,delivered,1760,Product_2,1,delivered
O_8933,pending,6088,Product_5,10,pending
O_8934,pending,2868,Product_2,10,pending
O_8935,delivered,8531,Product_10,1,delivered
O_8936,delivered,1492,Product_15,2,delivered
O_8937,pending,8713,Product_20,2,pending
O_8938,shipped,1046,Product_10,7,shipped
O_8939,delivered,2495,Product_18,7,delivered
O_8940,delivered,8908,Product_20,7,delivered
O_8941,pending,2781,Product_10,10,pending
O_8942,pending,3448,Product_2,8,pending
O_8943,shipped,2662,Product_12,7,shipped
O_8944,pending,9798,Product_9,6,pending
O_8945,shipped,8692,Product_8,8,shipped
O_8946,shipped,5879,Product_19,7,shipped
O_8947,pending,7192,Product_7,1,pending
O_8948,shipped,6339,Product_5,7,shipped
O_8949,shipped,9066,Product_20,6,shipped
O_8950,shipped,7624,Product_9,7,shipped
O_8951,pending,5366,Product_5,9,pending
O_8952,shipped,1548,Product_14,8,shipped
O_8953,pending,1274,Product_5,2,pending
O_8954,pending,9792,Product_9,6,pending
O_8955,shipped,8711,Product_18,6,shipped
O_8956,delivered,6434,Product_20,1,delivered
O_8957,shipped,9645,Product_3,8,shipped
O_8958,pending,1959,Product_19,6,pending
O_8959,shipped,2784,Product_9,5,shipped
O_8960,delivered,2404,Product_13,3,delivered
O_8961,shipped,9559,Product_13,7,shipped
O_8962,delivered,3480,Product_13,4,delivered
O_8963,pending,9443,Product_6,3,pending
O_8964,pending,4234,Product_10,10,pending
O_8965,delivered,7569,Product_7,3,delivered
O_8966,shipped,9442,Product_19,4,shipped
O_8967,shipped,3041,Product_15,6,shipped
O_8968,delivered,2714,Product_3,4,delivered
O_8969,pending,6956,Product_15,1,pending
O_8970,shipped,4830,Product_18,1,shipped
O_8971,shipped,1333,Product_9,10,shipped
O_8972,shipped,9661,Product_3,6,shipped
O_8973,pending,8790,Product_12,9,pending
O_8974,shipped,2579,Product_14,5,shipped
O_8975,delivered,6469,Product_20,4,delivered
O_8976,shipped,2304,Product_20,10,shipped
O_8977,delivered,8075,Product_5,6,delivered
O_8978,pending,6743,Product_7,4,pending
O_8979,delivered,2850,Product_9,9,delivered
O_8980,shipped,8155,Product_20,5,shipped
O_8981,shipped,5824,Product_18,10,shipped
O_8982,delivered,4536,Product_14,3,delivered
O_8983,shipped,6095,Product_13,6,shipped
O_8984,pending,7642,Product_2,8,pending
O_8985,shipped,8511,Product_20,1,shipped
O_8986,pending,3642,Product_14,8,pending
O_8987,shipped,8001,Product_16,8,shipped
O_8988,delivered,2140,Product_4,6,delivered
O_8989,shipped,9416,Product_4,3,shipped
O_8990,shipped,2376,Product_8,3,shipped
O_8991,pending,7513,Product_6,10,pending
O_8992,delivered,3748,Product_7,3,delivered
O_8993,delivered,1696,Product_15,1,delivered
O_8994,shipped,9338,Product_6,1,shipped
O_8995,shipped,8581,Product_18,1,shipped
O_8996,shipped,4216,Product_19,8,shipped
O_8997,pending,2446,Product_6,1,pending
O_8998,delivered,4314,Product_14,7,delivered
O_8999,shipped,4758,Product_17,6,shipped
O_9000,delivered,3759,Product_4,2,delivered
O_9001,pending,8267,Product_11,2,pending
O_9002,pending,7869,Product_9,6,pending
O_9003,delivered,8484,Product_19,8,delivered
O_9004,delivered,9157,Product_3,4,delivered
O_9005,shipped,2952,Product_13,8,shipped
O_9006,shipped,4899,Product_17,6,shipped
O_9007,shipped,9734,Product_2,4,shipped
O_9008,shipped,8340,Product_6,4,shipped
O_9009,shipped,4066,Product_10,6,shipped
O_9010,delivered,3936,Product_19,8,delivered
O_9011,delivered,2212,Product_20,3,delivered
O_9012,shipped,6443,Product_19,8,shipped
O_9013,delivered,5649,Product_12,8,delivered
O_9014,shipped,8852,Product_14,5,shipped
O_9015,pending,5456,Product_9,9,pending
O_9016,shipped,5630,Product_3,1,shipped
O_9017,delivered,7806,Product_4,6,delivered
O_9018,delivered,8536,Product_7,3,delivered
O_9019,pending,3618,Product_2,6,pending
O_9020,shipped,9402,Product_20,4,shipped
O_9021,pending,4045,Product_1,2,pending
O_9022,delivered,6070,Product_5,4,delivered
O_9023,shipped,2649,Product_9,5,shipped
O_9024,pending,3968,Product_16,1,pending
O_9025,delivered,5133,Product_11,9,delivered
O_9026,shipped,5097,Product_18,5,shipped
O_9027,shipped,1934,Product_1,10,shipped
O_9028,pending,6800,Product_20,1,pending
O_9029,delivered,6531,Product_6,2,delivered
O_9030,pending,1694,Product_2,4,pending
O_9031,delivered,6221,Product_2,2,delivered
O_9032,shipped,5048,Product_8,6,shipped
O_9033,pending,1838,Product_10,4,pending
O_9034,delivered,5803,Product_17,1,delivered
O_9035,delivered,7035,Product_19,1,delivered
O_9036,delivered,7293,Product_1,10,delivered
O_9037,shipped,4094,Product_7,5,shipped
O_9038,pending,6404,Product_15,4,pending
O_9039,pending,2964,Product_5,5,pending
O_9040,shipped,4545,Product_8,2,shipped
O_9041,delivered,9515,Product_10,5,delivered
O_9042,shipped,3597,Product_8,9,shipped
O_9043,shipped,6955,Product_4,9,shipped
O_9044,pending,6544,Product_3,3,pending
O_9045,shipped,8994,Product_20,9,shipped
O_9046,shipped,9303,Product_14,9,shipped
O_9047,delivered,4590,Product_17,4,delivered
O_9048,shipped,6270,Product_18,9,shipped
O_9049,delivered,7558,Product_4,1,delivered
O_9050,shipped,3372,Product_7,8,shipped
O_9051,pending,6821,Product_3,9,pending
O_9052,pending,6332,Product_19,4,pending
O_9053,shipped,5463,Product_1,8,shipped
O_9054,shipped,7347,Product_4,4,shipped
O_9055,pending,3871,Product_11,3,pending
O_9056,delivered,6506,Product_4,7,delivered
O_9057,pending,1167,Product_1,2,pending
O_9058,shipped,2335,Product_1,3,shipped
O_9059,delivered,9416,Product_11,4,delivered
O_9060,shipped,6213,Product_10,4,shipped
O_9061,shipped,2962,Product_17,3,shipped
O_9062,pending,7420,Product_14,1,pending
O_9063,pending,4931,Product_17,6,pending
O_9064,shipped,7476,Product_14,8,shipped
O_9065,delivered,8476,Product_20,9,delivered
O_9066,pending,2908,Product_2,8,pending
O_9067,delivered,3263,Product_7,7,delivered
O_9068,shipped,1615,Product_6,8,shipped
O_9069,delivered,6307,Product_19,6,delivered
O_9070,shipped,1500,Product_13,7,shipped
O_9071,delivered,8660,Product_19,1,delivered
O_9072,delivered,7689,Product_5,6,delivered
O_9073,pending,8998,Product_4,8,pending
O_9074,pending,6006,Product_11,7,pending
O_9075,pending,4741,Product_17,7,pending
O_9076,pending,8073,Product_12,9,pending
O_9077,delivered,2718,Product_19,1,delivered
O_9078,delivered,2373,Product_20,10,delivered
O_9079,delivered,3135,Product_15,3,delivered
O_9080,shipped,6891,Product_17,6,shipped
O_9081,delivered,4507,Product_3,6,delivered
O_9082,delivered,5713,Product_4,7,delivered
O_9083,delivered,2432,Product_20,3,delivered
O_9084,delivered,6493,Product_19,5,delivered
O_9085,delivered,3801,Product_4,9,delivered
O_9086,delivered,7587,Product_8,5,delivered
O_9087,pending,2706,Product_7,2,pending
O_9088,delivered,2295,Product_17,3,delivered
O_9089,pending,2014,Product_14,1,pending
O_9090,shipped,4420,Product_13,8,shipped
O_9091,shipped,5466,Product_9,1,shipped
O_9092,shipped,1598,Product_2,7,shipped
O_9093,delivered,3752,Product_10,1,delivered
O_9094,pending,7781,Product_6,2,pending
O_9095,pending,4680,Product_9,3,pending
O_9096,pending,4651,Product_13,8,pending
O_9097,shipped,1278,Product_1,2,shipped
O_9098,pending,1737,Product_17,2,pending
O_9099,shipped,8608,Product_16,8,shipped
O_9100,delivered,6013,Product_9,3,delivered
O_9101,delivered,5583,Product_17,8,delivered
O_9102,delivered,8675,Product_2,3,delivered
O_9103,shipped,5211,Product_18,9,shipped
O_9104,shipped,6492,Product_8,3,shipped
O_9105,pending,6717,Product_6,2,pending
O_9106,pending,8437,Product_20,2,pending
O_9107,delivered,4100,Product_2,4,delivered
O_9108,shipped,9003,Product_11,10,shipped
O_9109,delivered,4264,Product_10,8,delivered
O_9110,delivered,4841,Product_16,4,delivered
O_9111,pending,3415,Product_13,5,pending
O_9112,shipped,7012,Product_14,8,shipped
O_9113,shipped,2263,Product_19,10,shipped
O_9114,shipped,5842,Product_18,7,shipped
O_9115,delivered,1087,Product_20,5,delivered
O_9116,shipped,9749,Product_19,10,shipped
O_9117,delivered,1385,Product_7,8,delivered
O_9118,delivered,3178,Product_18,10,delivered
O_9119,delivered,8923,Product_9,1,delivered
O_9120,delivered,9623,Product_14,5,delivered
O_9121,pending,6012,Product_6,4,pending
O_9122,pending,7963,Product_14,2,pending
O_9123,shipped,3866,Product_8,4,shipped
O_9124,pending,2464,Product_9,10,pending
O_9125,pending,3496,Product_4,7,pending
O_9126,delivered,6534,Product_11,9,delivered
O_9127,shipped,4157,Product_14,5,shipped
O_9128,pending,3801,Product_11,1,pending
O_9129,shipped,7288,Product_12,4,shipped
O_9130,pending,8893,Product_17,2,pending
O_9131,delivered,2920,Product_17,3,delivered
O_9132,shipped,4076,Product_8,2,shipped
O_9133,delivered,4904,Product_11,3,delivered
O_9134,shipped,9637,Product_15,4,shipped
O_9135,delivered,3483,Product_4,8,delivered
O_9136,pending,9398,Product_6,7,pending
O_9137,pending,6591,Product_8,1,pending
O_9138,delivered,4218,Product_12,4,delivered
O_9139,pending,5586,Product_8,9,pending
O_9140,delivered,1422,Product_13,2,delivered
O_9141,delivered,1923,Product_6,6,delivered
O_9142,shipped,6251,Product_20,8,shipped
O_9143,shipped,5947,Product_8,2,shipped
O_9144,shipped,5985,Product_9,5,shipped
O_9145,shipped,5786,Product_9,3,shipped
O_9146,delivered,3114,Product_18,3,delivered
O_9147,delivered,3264,Product_13,9,delivered
O_9148,pending,8348,Product_20,4,pending
O_9149,pending,4196,Product_15,2,pending
O_9150,delivered,9697,Product_11,5,delivered
O_9151,shipped,9839,Product_1,1,shipped
O_9152,delivered,8118,Product_15,3,delivered
O_9153,shipped,5536,Product_7,4,shipped
O_9154,pending,4526,Product_10,10,pending
O_9155,pending,2846,Product_8,5,pending
O_9156,shipped,6144,Product_15,9,shipped
O_9157,delivered,6035,Product_12,7,delivered
O_9158,delivered,4997,Product_5,8,delivered
O_9159,shipped,6342,Product_1,9,shipped
O_9160,pending,6545,Product_8,9,pending
O_9161,shipped,6894,Product_9,10,shipped
O_9162,shipped,6173,Product_14,1,shipped
O_9163,delivered,2196,Product_2,7,delivered
O_9164,delivered,5035,Product_3,6,delivered
O_9165,shipped,7712,Product_19,8,shipped
O_9166,pending,9311,Product_8,6,pending
O_9167,pending,4299,Product_15,9,pending
O_9168,delivered,7835,Product_12,5,delivered
O_9169,delivered,2020,Product_19,4,delivered
O_9170,shipped,2281,Product_18,6,shipped
O_9171,shipped,4698,Product_11,1,shipped
O_9172,shipped,3364,Product_19,2,shipped
O_9173,delivered,7608,Product_20,5,delivered
O_9174,pending,8634,Product_20,4,pending
O_9175,delivered,7122,Product_5,1,delivered
O_9176,delivered,6055,Product_8,6,delivered
O_9177,shipped,2240,Product_15,4,shipped
O_9178,pending,3116,Product_7,5,pending
O_9179,shipped,6461,Product_9,5,shipped
O_9180,delivered,5400,Product_5,5,delivered
O_9181,shipped,8974,Product_17,10,shipped
O_9182,pending,8970,Product_14,2,pending
O_9183,pending,8820,Product_6,10,pending
O_9184,delivered,5065,Product_13,9,delivered
O_9185,pending,8848,Product_11,1,pending
O_9186,pending,7415,Product_6,1,pending
O_9187,pending,3575,Product_10,3,pending
O_9188,shipped,9049,Product_5,2,shipped
O_9189,pending,8335,Product_3,4,pending
O_9190,pending,8576,Product_19,2,pending
O_9191,shipped,8481,Product_15,3,shipped
O_9192,delivered,7948,Product_5,8,delivered
O_9193,shipped,4326,Product_7,1,shipped
O_9194,shipped,9491,Product_5,1,shipped
O_9195,delivered,4492,Product_12,4,delivered
O_9196,shipped,9618,Product_16,7,shipped
O_9197,pending,2380,Product_6,10,pending
O_9198,shipped,2087,Product_7,10,shipped
O_9199,delivered,6406,Product_20,3,delivered
O_9200,delivered,6387,Product_10,2,delivered
O_9201,shipped,4359,Product_4,4,shipped
O_9202,pending,1970,Product_4,5,pending
O_9203,delivered,1551,Product_11,8,delivered
O_9204,shipped,7502,Product_8,7,shipped
O_9205,shipped,7358,Product_19,1,shipped
O_9206,shipped,6796,Product_5,9,shipped
O_9207,pending,6694,Product_5,9,pending
O_9208,pending,3196,Product_11,2,pending
O_9209,shipped,9431,Product_7,6,shipped
O_9210,shipped,2532,Product_14,6,shipped
O_9211,pending,7724,Product_1,2,pending
O_9212,delivered,3736,Product_5,2,delivered
O_9213,shipped,3132,Product_5,1,shipped
O_9214,delivered,7887,Product_15,5,delivered
O_9215,shipped,4575,Product_20,10,shipped
O_9216,shipped,3722,Product_2,7,shipped
O_9217,shipped,5860,Product_18,1,shipped
O_9218,pending,7189,Product_18,10,pending
O_9219,shipped,8371,Product_7,10,shipped
O_9220,delivered,7783,Product_6,10,delivered
O_9221,shipped,1978,Product_8,9,shipped
O_9222,shipped,4281,Product_5,10,shipped
O_9223,pending,4118,Product_8,10,pending
O_9224,delivered,4933,Product_3,6,delivered
O_9225,pending,8161,Product_19,1,pending
O_9226,pending,8424,Product_5,4,pending
O_9227,pending,9257,Product_6,4,pending
O_9228,pending,1674,Product_9,5,pending
O_9229,delivered,5141,Product_15,2,delivered
O_9230,pending,4751,Product_15,1,pending
O_9231,delivered,1119,Product_14,3,delivered
O_9232,delivered,2383,Product_19,1,delivered
O_9233,pending,9584,Product_4,2,pending
O_9234,pending,8555,Product_8,8,pending
O_9235,pending,9585,Product_9,8,pending
O_9236,delivered,2820,Product_14,9,delivered
O_9237,pending,3777,Product_17,3,pending
O_9238,shipped,8739,Product_19,6,shipped
O_9239,pending,8267,Product_2,4,pending
O_9240,delivered,6741,Product_19,5,delivered
O_9241,shipped,7993,Product_9,9,shipped
O_9242,shipped,5606,Product_10,5,shipped
O_9243,shipped,5909,Product_4,6,shipped
O_9244,pending,4919,Product_9,8,pending
O_9245,shipped,1498,Product_2,1,shipped
O_9246,delivered,6182,Product_12,1,delivered
O_9247,delivered,6887,Product_13,4,delivered
O_9248,shipped,1127,Product_20,1,shipped
O_9249,shipped,8306,Product_2,3,shipped
O_9250,shipped,8170,Product_6,6,shipped
O_9251,delivered,4801,Product_6,9,delivered
O_9252,pending,8337,Product_15,5,pending
O_9253,delivered,9582,Product_1,9,delivered
O_9254,pending,7223,Product_1,4,pending
O_9255,pending,2123,Product_6,7,pending
O_9256,delivered,4216,Product_18,3,delivered
O_9257,shipped,7782,Product_3,3,shipped
O_9258,pending,9248,Product_16,10,pending
O_9259,shipped,7736,Product_3,8,shipped
O_9260,shipped,5199,Product_5,1,shipped
O_9261,delivered,6040,Product_14,4,delivered
O_9262,shipped,1963,Product_2,6,shipped
O_9263,pending,8052,Product_13,2,pending
O_9264,delivered,3460,Product_3,4,delivered
O_9265,pending,4105,Product_7,2,pending
O_9266,pending,7144,Product_14,2,pending
O_9267,pending,4546,Product_5,6,pending
O_9268,delivered,2352,Product_15,2,delivered
O_9269,pending,8272,Product_8,6,pending
O_9270,delivered,2848,Product_20,10,delivered
O_9271,shipped,4107,Product_4,7,shipped
O_9272,shipped,5498,Product_1,9,shipped
O_9273,pending,9501,Product_19,8,pending
O_9274,pending,5794,Product_12,1,pending
O_9275,delivered,1314,Product_6,7,delivered
O_9276,delivered,5401,Product_16,6,delivered
O_9277,shipped,1077,Product_19,4,shipped
O_9278,pending,3962,Product_5,3,pending
O_9279,shipped,5972,Product_15,9,shipped
O_9280,pending,5433,Product_20,2,pending
O_9281,shipped,8534,Product_10,6,shipped
O_9282,shipped,2356,Product_16,3,shipped
O_9283,delivered,4534,Product_16,8,delivered
O_9284,shipped,2824,Product_13,3,shipped
O_9285,shipped,8760,Product_1,2,shipped
O_9286,shipped,8675,Product_1,2,shipped
O_9287,shipped,7782,Product_10,9,shipped
O_9288,shipped,4405,Product_17,7,shipped
O_9289,shipped,6224,Product_11,6,shipped
O_9290,shipped,5977,Product_7,9,shipped
O_9291,delivered,6410,Product_6,1,delivered
O_9292,pending,3163,Product_8,8,pending
O_9293,shipped,1512,Product_17,2,shipped
O_9294,delivered,8913,Product_4,7,delivered
O_9295,pending,7685,Product_4,6,pending
O_9296,delivered,7059,Product_20,3,delivered
O_9297,delivered,5119,Product_8,5,delivered
O_9298,pending,6703,Product_19,10,pending
O_9299,pending,2286,Product_17,9,pending
O_9300,delivered,8353,Product_14,6,delivered
O_9301,pending,1956,Product_17,2,pending
O_9302,pending,1975,Product_14,7,pending
O_9303,delivered,3974,Product_3,7,delivered
O_9304,pending,9165,Product_6,9,pending
O_9305,shipped,3936,Product_5,2,shipped
O_9306,pending,2715,Product_4,7,pending
O_9307,delivered,9767,Product_19,10,delivered
O_9308,shipped,3429,Product_1,5,shipped
O_9309,shipped,9826,Product_9,1,shipped
O_9310,delivered,3488,Product_6,9,delivered
O_9311,shipped,4037,Product_17,2,shipped
O_9312,delivered,4462,Product_5,3,delivered
O_9313,shipped,2656,Product_15,4,shipped
O_9314,delivered,4413,Product_9,1,delivered
O_9315,delivered,1632,Product_3,9,delivered
O_9316,pending,2931,Product_4,6,pending
O_9317,shipped,6002,Product_16,5,shipped
O_9318,pending,5658,Product_11,9,pending
O_9319,pending,2107,Product_16,9,pending
O_9320,shipped,3882,Product_19,5,shipped
O_9321,pending,1239,Product_8,10,pending
O_9322,pending,8986,Product_3,3,pending
O_9323,shipped,4749,Product_9,5,shipped
O_9324,pending,5207,Product_4,9,pending
O_9325,pending,9477,Product_18,2,pending
O_9326,pending,5373,Product_2,3,pending
O_9327,shipped,8896,Product_12,4,shipped
O_9328,shipped,1834,Product_8,2,shipped
O_9329,pending,7056,Product_2,6,pending
O_9330,pending,4846,Product_3,10,pending
O_9331,shipped,4842,Product_20,3,shipped
O_9332,pending,4826,Product_1,1,pending
O_9333,delivered,2294,Product_12,8,delivered
O_9334,pending,9757,Product_11,7,pending
O_9335,delivered,9090,Product_20,5,delivered
O_9336,pending,1844,Product_4,6,pending
O_9337,pending,3244,Product_18,9,pending
O_9338,delivered,6514,Product_6,9,delivered
O_9339,shipped,4970,Product_19,2,shipped
O_9340,pending,7636,Product_4,6,pending
O_9341,pending,2135,Product_10,8,pending
O_9342,delivered,3166,Product_10,2,delivered
O_9343,delivered,7193,Product_19,7,delivered
O_9344,pending,8882,Product_6,6,pending
O_9345,pending,2782,Product_14,8,pending
O_9346,delivered,4963,Product_12,8,delivered
O_9347,delivered,4355,Product_12,6,delivered
O_9348,delivered,7188,Product_11,1,delivered
O_9349,delivered,3395,Product_6,1,delivered
O_9350,pending,8804,Product_2,5,pending
O_9351,pending,2027,Product_18,4,pending
O_9352,pending,7386,Product_5,10,pending
O_9353,delivered,2287,Product_19,9,delivered
O_9354,delivered,6764,Product_10,5,delivered
O_9355,delivered,3463,Product_15,7,delivered
O_9356,shipped,8179,Product_15,3,shipped
O_9357,pending,1331,Product_12,4,pending
O_9358,pending,8141,Product_4,5,pending
O_9359,delivered,6762,Product_3,7,delivered
O_9360,pending,7951,Product_3,10,pending
O_9361,shipped,7404,Product_7,8,shipped
O_9362,delivered,8343,Product_17,9,delivered
O_9363,delivered,8211,Product_1,9,delivered
O_9364,delivered,4103,Product_17,10,delivered
O_9365,pending,2670,Product_6,7,pending
O_9366,delivered,6486,Product_13,10,delivered
O_9367,shipped,8394,Product_7,10,shipped
O_9368,delivered,4086,Product_1,8,delivered
O_9369,shipped,6721,Product_3,3,shipped
O_9370,shipped,9339,Product_8,4,shipped
O_9371,pending,7532,Product_5,6,pending
O_9372,delivered,4577,Product_6,2,delivered
O_9373,pending,8936,Product_2,9,pending
O_9374,delivered,5049,Product_19,6,delivered
O_9375,shipped,6594,Product_17,8,shipped
O_9376,delivered,4353,Product_14,10,delivered
O_9377,shipped,4770,Product_14,10,shipped
O_9378,shipped,3644,Product_15,3,shipped
O_9379,pending,3006,Product_5,9,pending
O_9380,shipped,5545,Product_10,10,shipped
O_9381,delivered,2304,Product_11,9,delivered
O_9382,shipped,5621,Product_5,2,shipped
O_9383,pending,1650,Product_13,2,pending
O_9384,pending,8188,Product_19,8,pending
O_9385,pending,1684,Product_14,3,pending
O_9386,delivered,2955,Product_18,10,delivered
O_9387,pending,6464,Product_4,9,pending
O_9388,shipped,6941,Product_13,2,shipped
O_9389,shipped,5867,Product_1,1,shipped
O_9390,shipped,6829,Product_4,6,shipped
O_9391,delivered,3829,Product_8,2,delivered
O_9392,pending,5293,Product_16,5,pending
O_9393,pending,3116,Product_3,1,pending
O_9394,pending,8645,Product_12,2,pending
O_9395,pending,2490,Product_6,9,pending
O_9396,delivered,6799,Product_19,6,delivered
O_9397,delivered,5132,Product_7,1,delivered
O_9398,shipped,3940,Product_10,1,shipped
O_9399,delivered,5989,Product_17,10,delivered
O_9400,delivered,4818,Product_14,7,delivered
O_9401,shipped,2198,Product_4,6,shipped
O_9402,delivered,1532,Product_13,10,delivered
O_9403,delivered,7077,Product_17,4,delivered
O_9404,pending,1739,Product_8,4,pending
O_9405,shipped,6748,Product_18,3,shipped
O_9406,delivered,7404,Product_6,9,delivered
O_9407,shipped,7266,Product_9,7,shipped
O_9408,pending,3731,Product_5,4,pending
O_9409,shipped,5731,Product_6,8,shipped
O_9410,pending,5144,Product_17,2,pending
O_9411,delivered,3642,Product_18,9,delivered
O_9412,delivered,4221,Product_4,7,delivered
O_9413,pending,2587,Product_15,4,pending
O_9414,pending,8941,Product_5,3,pending
O_9415,pending,1995,Product_3,3,pending
O_9416,delivered,7414,Product_9,5,delivered
O_9417,shipped,7932,Product_15,2,shipped
O_9418,shipped,1033,Product_1,5,shipped
O_9419,shipped,5944,Product_7,10,shipped
O_9420,pending,6120,Product_9,7,pending
O_9421,shipped,1891,Product_13,3,shipped
O_9422,pending,8110,Product_5,6,pending
O_9423,pending,9533,Product_15,5,pending
O_9424,pending,8480,Product_1,5,pending
O_9425,shipped,7757,Product_7,6,shipped
O_9426,delivered,1571,Product_12,5,delivered
O_9427,shipped,9132,Product_13,10,shipped
O_9428,shipped,1349,Product_2,5,shipped
O_9429,pending,2270,Product_20,1,pending
O_9430,delivered,3607,Product_8,5,delivered
O_9431,pending,9851,Product_18,3,pending
O_9432,pending,1217,Product_15,10,pending
O_9433,delivered,3679,Product_13,1,delivered
O_9434,pending,9528,Product_15,3,pending
O_9435,shipped,7556,Product_16,4,shipped
O_9436,delivered,8570,Product_11,3,delivered
O_9437,pending,8765,Product_10,1,pending
O_9438,shipped,4593,Product_11,3,shipped
O_9439,shipped,6906,Product_4,10,shipped
O_9440,pending,7846,Product_14,4,pending
O_9441,pending,7356,Product_6,9,pending
O_9442,delivered,6469,Product_16,9,delivered
O_9443,shipped,4251,Product_12,9,shipped
O_9444,pending,2087,Product_11,5,pending
O_9445,delivered,3062,Product_17,7,delivered
O_9446,shipped,8101,Product_4,3,shipped
O_9447,shipped,6812,Product_7,5,shipped
O_9448,shipped,5209,Product_9,7,shipped
O_9449,pending,8795,Product_2,5,pending
O_9450,shipped,1355,Product_4,1,shipped
O_9451,shipped,5063,Product_12,10,shipped
O_9452,pending,7899,Product_12,4,pending
O_9453,pending,5047,Product_1,3,pending
O_9454,shipped,7408,Product_5,6,shipped
O_9455,shipped,5136,Product_3,9,shipped
O_9456,shipped,7641,Product_11,3,shipped
O_9457,shipped,8981,Product_18,3,shipped
O_9458,delivered,3445,Product_16,2,delivered
O_9459,delivered,4736,Product_11,9,delivered
O_9460,pending,9671,Product_5,7,pending
O_9461,pending,2996,Product_5,8,pending
O_9462,pending,7150,Product_2,4,pending
O_9463,shipped,3902,Product_5,1,shipped
O_9464,delivered,3578,Product_14,1,delivered
O_9465,delivered,2168,Product_2,7,delivered
O_9466,delivered,6754,Product_19,8,delivered
O_9467,delivered,2790,Product_20,10,delivered
O_9468,shipped,3662,Product_1,1,shipped
O_9469,pending,7169,Product_2,7,pending
O_9470,pending,7459,Product_18,4,pending
O_9471,shipped,7143,Product_11,5,shipped
O_9472,pending,3049,Product_10,6,pending
O_9473,pending,2862,Product_1,5,pending
O_9474,pending,7598,Product_2,8,pending
O_9475,delivered,8328,Product_5,1,delivered
O_9476,pending,8742,Product_4,8,pending
O_9477,pending,3040,Product_12,3,pending
O_9478,pending,1657,Product_15,7,pending
O_9479,pending,1271,Product_20,3,pending
O_9480,pending,2742,Product_9,6,pending
O_9481,shipped,4190,Product_3,4,shipped
O_9482,delivered,6250,Product_6,5,delivered
O_9483,shipped,7773,Product_6,1,shipped
O_9484,delivered,8139,Product_17,1,delivered
O_9485,pending,7272,Product_11,10,pending
O_9486,shipped,1983,Product_20,4,shipped
O_9487,shipped,2636,Product_17,1,shipped
O_9488,shipped,3723,Product_9,4,shipped
O_9489,delivered,4291,Product_1,4,delivered
O_9490,pending,9402,Product_1,10,pending
O_9491,pending,1182,Product_4,3,pending
O_9492,delivered,6927,Product_11,7,delivered
O_9493,shipped,2992,Product_18,4,shipped
O_9494,pending,2877,Product_15,9,pending
O_9495,delivered,1549,Product_4,5,delivered
O_9496,delivered,4725,Product_8,8,delivered
O_9497,delivered,6823,Product_10,3,delivered
O_9498,pending,4483,Product_6,7,pending
O_9499,pending,4225,Product_20,4,pending
O_9500,delivered,1676,Product_11,3,delivered
O_9501,shipped,1513,Product_4,2,shipped
O_9502,shipped,1613,Product_3,4,shipped
O_9503,delivered,2320,Product_10,7,delivered
O_9504,delivered,6942,Product_5,3,delivered
O_9505,delivered,1656,Product_3,9,delivered
O_9506,shipped,8010,Product_15,6,shipped
O_9507,delivered,1135,Product_6,1,delivered
O_9508,delivered,5090,Product_9,8,delivered
O_9509,delivered,4709,Product_9,7,delivered
O_9510,pending,6670,Product_16,3,pending
O_9511,pending,9683,Product_1,3,pending
O_9512,pending,8955,Product_10,3,pending
O_9513,shipped,6608,Product_4,3,shipped
O_9514,delivered,8713,Product_18,1,delivered
O_9515,shipped,3323,Product_13,9,shipped
O_9516,shipped,1963,Product_3,4,shipped
O_9517,shipped,2547,Product_4,5,shipped
O_9518,shipped,2914,Product_7,4,shipped
O_9519,shipped,4601,Product_2,9,shipped
O_9520,delivered,9205,Product_14,7,delivered
O_9521,pending,3792,Product_3,2,pending
O_9522,shipped,6809,Product_10,8,shipped
O_9523,shipped,4052,Product_18,8,shipped
O_9524,pending,4944,Product_18,8,pending
O_9525,shipped,9949,Product_6,9,shipped
O_9526,delivered,2900,Product_8,10,delivered
O_9527,shipped,6053,Product_3,2,shipped
O_9528,delivered,1906,Product_15,10,delivered
O_9529,delivered,1616,Product_10,10,delivered
O_9530,shipped,9076,Product_3,10,shipped
O_9531,delivered,5010,Product_5,1,delivered
O_9532,delivered,4535,Product_4,9,delivered
O_9533,delivered,8816,Product_4,6,delivered
O_9534,shipped,9429,Product_4,7,shipped
O_9535,delivered,3892,Product_3,3,delivered
O_9536,pending,6571,Product_2,6,pending
O_9537,shipped,7761,Product_9,6,shipped
O_9538,shipped,9748,Product_15,10,shipped
O_9539,delivered,4563,Product_19,9,delivered
O_9540,shipped,5306,Product_11,4,shipped
O_9541,pending,6176,Product_16,9,pending
O_9542,delivered,9672,Product_15,1,delivered
O_9543,shipped,9834,Product_3,3,shipped
